t 0	3335.47	2410	
t 0	3335.86	2384	
h 0	3335.86	2384	
t 0	3335.87	2435	
i	3346.9	2465	
i	3348.14	2468	
t 0	3349.09	2356	
h 0	3353.17	2449	
t 0	3353.17	2449	
t 0	3354.6	2468	
i	3355.76	2471	
t 0	3359.11	2449	
t 0	3360.02	2465	
t 0	3360.51	2456	
h 0	3360.51	2456	
h 0	3361.5	2415	
t 0	3361.5	2415	
t 0	3364.76	2457	
h 0	3364.76	2457	
t 0	3366.04	2414	
t 0	3366.07	2415	
i	3369.14	2481	
t 0	3369.71	2363	
h 0	3369.71	2363	
i	3372.25	2482	
h 0	3375.11	2416	
t 0	3375.11	2416	
t 0	3376.85	2426	
h 0	3376.85	2426	
h 0	3377.27	2428	
t 0	3377.27	2428	
t 0	3378.52	2432	
h 0	3378.52	2432	
t 0	3381.7	2380	
h 0	3381.7	2380	
h 0	3383.14	2471	
t 0	3383.14	2471	
t 0	3386.46	2349	
h 0	3386.46	2349	
t 0	3387.46	2424	
t 0	3388.14	2351	
h 0	3388.14	2351	
i	3390.86	2492	
h 0	3396.3	2481	
t 0	3396.3	2481	
i	3397.41	2498	
i	3400.55	2499	
h 0	3400.71	2384	
t 0	3400.71	2384	
i	3401.42	2500	
t 0	3401.84	2482	
t 0	3405.17	2363	
t 0	3405.36	2432	
i	3407.73	2503	
t 0	3416.48	2498	
i	3416.79	2507	
i	3417.04	2508	
t 0	3418.76	2426	
t 0	3418.86	2492	
h 0	3418.86	2492	
t 0	3418.9	2456	
i	3420.56	2511	
i	3421.43	2513	
i	3422.86	2516	
t 0	3422.91	2349	
i	3423.4	2517	
t 0	3424.28	2511	
i	3425.84	2519	
t 0	3427.07	2516	
t 0	3429.29	2457	
h 0	3429.29	2457	
t 0	3429.55	2499	
t 0	3431.2	2500	
h 0	3431.2	2500	
t 0	3434.08	2428	
t 0	3434.88	2481	
t 0	3437.92	2471	
h 0	3437.92	2471	
h 0	3438.58	2503	
t 0	3438.58	2503	
h 0	3441.08	2416	
t 0	3441.08	2416	
t 0	3441.12	2513	
t 0	3442.04	2380	
t 0	3443.7	2351	
t 0	3446.57	2508	
h 0	3446.57	2508	
i	3446.92	2537	
h 0	3447.45	2507	
t 0	3447.45	2507	
i	3450.33	2540	
t 0	3451.18	2507	
i	3451.6	2541	
i	3452.29	2542	
i	3452.91	2544	
t 0	3454.18	2384	
t 0	3455.64	2519	
h 0	3455.64	2519	
h 0	3455.99	2517	
t 0	3455.99	2517	
i	3456.17	2547	
t 0	3457.5	2508	
t 0	3457.57	2517	
i	3457.93	2548	
i	3459.05	2551	
i	3460.47	2552	
t 0	3461.02	2544	
i	3467.38	2555	
i	3469.06	2557	
t 0	3469.78	2492	
i	3472.37	2558	
i	3473.22	2560	
t 0	3475.04	2500	
t 0	3476.4	2537	
i	3477.41	2566	
h 0	3478.74	2540	
t 0	3478.74	2540	
t 0	3478.78	2541	
i	3478.83	2567	
t 0	3479.88	2416	
h 0	3480.01	2542	
t 0	3480.01	2542	
i	3482.14	2571	
i	3485.3	2575	
h 0	3486.68	2548	
t 0	3486.68	2548	
h 0	3486.69	2547	
t 0	3486.69	2547	
h 0	3486.77	2551	
t 0	3486.77	2551	
i	3487.3	2578	
t 0	3489.96	2547	
t 0	3490.46	2552	
i	3492.11	2581	
i	3492.39	2582	
t 0	3492.69	2471	
h 0	3492.69	2471	
h 0	3493.83	2457	
t 0	3493.83	2457	
t 0	3496.68	2557	
h 0	3496.68	2557	
t 0	3497.39	2560	
i	3499.89	2589	
t 0	3499.91	2555	
h 0	3500.3	2503	
t 0	3500.3	2503	
t 0	3501.04	2557	
h 0	3505.16	2558	
t 0	3505.16	2558	
t 0	3506.75	2567	
h 0	3506.75	2567	
h 0	3507.4	2566	
t 0	3507.4	2566	
i	3508.3	2592	
i	3508.66	2593	
i	3509.87	2595	
t 0	3510.92	2566	
t 0	3513.42	2540	
t 0	3513.57	2571	
h 0	3513.57	2571	
t 0	3514.2	2575	
t 0	3514.51	2542	
h 0	3515.24	2519	
t 0	3515.24	2519	
t 0	3515.93	2519	
i	3518.3	2601	
h 0	3519.61	2578	
t 0	3519.61	2578	
t 0	3520.12	2582	
h 0	3520.12	2582	
i	3521.04	2604	
t 0	3521.36	2581	
h 0	3521.36	2581	
i	3526.47	2605	
t 0	3526.47	2567	
i	3527.6	2606	
t 0	3528.59	2457	
h 0	3528.72	2589	
t 0	3528.72	2589	
t 0	3530.16	2592	
i	3531.5	2607	
i	3533.56	2608	
i	3534.04	2610	
t 0	3534.78	2593	
i	3536.06	2611	
t 0	3537.41	2558	
h 0	3538.89	2595	
t 0	3538.89	2595	
t 0	3540.02	2610	
i	3540.15	2616	
t 0	3541.31	2608	
t 0	3542.21	2551	
h 0	3542.21	2551	
t 0	3544.18	2548	
h 0	3544.18	2548	
t 0	3546.23	2601	
t 0	3547.14	2616	
h 0	3547.46	2471	
t 0	3547.46	2471	
h 0	3550.27	2604	
t 0	3550.27	2604	
i	3550.62	2621	
t 0	3550.78	2471	
i	3551.14	2622	
i	3554.01	2624	
h 0	3554.93	2606	
t 0	3554.93	2606	
i	3557.14	2627	
t 0	3558.98	2605	
h 0	3558.98	2605	
i	3559.66	2630	
t 0	3559.88	2607	
i	3560.26	2631	
t 0	3562.02	2503	
i	3563.83	2633	
t 0	3564.72	2611	
t 0	3565.72	2581	
t 0	3566.42	2622	
t 0	3566.56	2606	
i	3567.6	2635	
t 0	3572.22	2578	
i	3573.73	2640	
t 0	3575.58	2582	
h 0	3575.58	2582	
h 0	3576.45	2571	
t 0	3576.45	2571	
t 0	3581.44	2551	
t 0	3582.82	2624	
h 0	3582.82	2624	
t 0	3586.27	2631	
i	3586.3	2648	
t 0	3586.35	2621	
t 0	3586.38	2589	
h 0	3586.38	2589	
h 0	3586.39	2627	
t 0	3586.39	2627	
i	3586.93	2649	
t 0	3588.53	2589	
h 0	3589.09	2630	
t 0	3589.09	2630	
i	3589.42	2651	
i	3589.74	2652	
h 0	3590.07	2633	
t 0	3590.07	2633	
i	3590.09	2653	
i	3590.63	2656	
t 0	3590.79	2571	
t 0	3592.82	2627	
i	3596.89	2660	
h 0	3596.94	2595	
t 0	3596.94	2595	
h 0	3597.96	2635	
t 0	3597.96	2635	
i	3598.37	2662	
i	3599.26	2663	
h 0	3601.68	2548	
t 0	3601.68	2548	
i	3604.56	2666	
t 0	3606.16	2640	
h 0	3606.16	2640	
i	3606.43	2668	
t 0	3607.06	2649	
t 0	3608.71	2604	
h 0	3608.71	2604	
i	3611.71	2673	
i	3613.4	2675	
i	3613.9	2676	
i	3615.31	2679	
t 0	3615.49	2648	
i	3615.75	2680	
t 0	3617.72	2651	
h 0	3617.72	2651	
t 0	3619.93	2652	
h 0	3619.93	2652	
t 0	3620.66	2656	
h 0	3620.66	2656	
h 0	3621.12	2653	
t 0	3621.12	2653	
i	3621.26	2682	
t 0	3622.78	2633	
t 0	3624	2605	
h 0	3624	2605	
t 0	3624.19	2624	
i	3625.31	2686	
t 0	3625.91	2673	
t 0	3628.04	2660	
h 0	3628.04	2660	
h 0	3628.24	2662	
t 0	3628.24	2662	
t 0	3630.43	2679	
i	3630.86	2688	
t 0	3631.04	2582	
h 0	3631.04	2582	
t 0	3632.42	2548	
t 0	3633.13	2663	
t 0	3634.2	2668	
t 0	3634.36	2666	
i	3637.99	2695	
i	3640.36	2696	
i	3641.17	2697	
t 0	3641.79	2656	
t 0	3645.52	2676	
h 0	3645.52	2676	
t 0	3645.61	2680	
h 0	3645.61	2680	
h 0	3645.72	2675	
t 0	3645.72	2675	
i	3647.76	2701	
t 0	3647.96	2630	
t 0	3649.01	2651	
t 0	3649.92	2697	
i	3651.41	2703	
i	3653.01	2705	
h 0	3654.99	2595	
t 0	3654.99	2595	
t 0	3655.98	2682	
h 0	3655.98	2682	
h 0	3657.54	2686	
t 0	3657.54	2686	
t 0	3658.67	2635	
h 0	3658.67	2635	
i	3660.1	2707	
i	3661.02	2710	
t 0	3661.37	2688	
t 0	3661.45	2710	
t 0	3662.57	2707	
h 0	3667.15	2604	
t 0	3667.15	2604	
t 0	3668.89	2695	
h 0	3668.89	2695	
i	3669.82	2716	
i	3670.47	2717	
h 0	3670.69	2696	
t 0	3670.69	2696	
t 0	3671.03	2640	
h 0	3671.03	2640	
i	3674.48	2718	
t 0	3675.17	2716	
i	3676.13	2719	
t 0	3677.06	2701	
i	3679	2720	
t 0	3680.3	2652	
h 0	3680.3	2652	
i	3680.99	2721	
t 0	3682.62	2703	
h 0	3683.19	2705	
t 0	3683.19	2705	
h 0	3683.19	2653	
t 0	3683.19	2653	
t 0	3683.68	2635	
i	3686.2	2726	
t 0	3686.5	2582	
h 0	3686.5	2582	
t 0	3687.99	2662	
t 0	3688.52	2696	
h 0	3689.02	2605	
t 0	3689.02	2605	
h 0	3690.33	2660	
t 0	3690.33	2660	
i	3691.43	2731	
i	3693	2732	
t 0	3698.19	2680	
i	3699.69	2735	
h 0	3702.62	2719	
t 0	3702.62	2719	
t 0	3703.47	2717	
h 0	3703.47	2717	
t 0	3703.68	2726	
t 0	3703.71	2660	
i	3704.82	2736	
t 0	3705.06	2705	
t 0	3705.15	2718	
h 0	3705.15	2718	
t 0	3706.13	2717	
t 0	3708.78	2676	
h 0	3708.78	2676	
t 0	3709.08	2720	
h 0	3709.08	2720	
h 0	3710.37	2675	
t 0	3710.37	2675	
h 0	3712.69	2721	
t 0	3712.69	2721	
h 0	3713.04	2595	
t 0	3713.04	2595	
i	3713.94	2743	
t 0	3714.35	2653	
t 0	3714.99	2676	
t 0	3715.38	2695	
t 0	3716.19	2605	
t 0	3716.84	2595	
t 0	3717.64	2731	
h 0	3717.64	2731	
i	3720.87	2747	
h 0	3721.62	2732	
t 0	3721.62	2732	
t 0	3722	2686	
h 0	3722	2686	
i	3724.97	2750	
h 0	3725.41	2682	
t 0	3725.41	2682	
t 0	3725.6	2604	
i	3727.61	2753	
i	3728.34	2754	
t 0	3729.33	2721	
t 0	3730.02	2735	
h 0	3730.02	2735	
i	3730.81	2755	
h 0	3733.85	2736	
t 0	3733.85	2736	
t 0	3734.51	2682	
i	3734.79	2759	
i	3735.28	2761	
h 0	3735.91	2640	
t 0	3735.91	2640	
t 0	3739.32	2582	
t 0	3740.68	2652	
t 0	3742.27	2719	
t 0	3743.47	2743	
h 0	3743.47	2743	
t 0	3743.94	2731	
i	3744.53	2768	
i	3747.17	2771	
i	3747.37	2772	
t 0	3749.21	2686	
i	3751.33	2777	
i	3752.72	2779	
h 0	3753.48	2750	
t 0	3753.48	2750	
i	3753.88	2780	
t 0	3758.19	2753	
h 0	3758.19	2753	
t 0	3758.81	2747	
h 0	3758.81	2747	
i	3759.14	2787	
t 0	3761.11	2754	
t 0	3762.43	2755	
h 0	3762.99	2761	
t 0	3762.99	2761	
i	3764.15	2793	
h 0	3765.29	2759	
t 0	3765.29	2759	
h 0	3766.5	2718	
t 0	3766.5	2718	
t 0	3769.25	2720	
h 0	3769.25	2720	
t 0	3775.03	2675	
h 0	3775.03	2675	
t 0	3775.4	2768	
h 0	3775.4	2768	
t 0	3776.32	2771	
h 0	3776.32	2771	
h 0	3778.85	2732	
t 0	3778.85	2732	
t 0	3779.97	2780	
h 0	3779.97	2780	
i	3780.11	2806	
t 0	3780.7	2753	
h 0	3781.1	2772	
t 0	3781.1	2772	
h 0	3781.21	2777	
t 0	3781.21	2777	
t 0	3783.21	2779	
i	3786.58	2813	
t 0	3789.28	2787	
h 0	3789.28	2787	
i	3790.16	2815	
t 0	3790.69	2735	
h 0	3791.91	2736	
t 0	3791.91	2736	
i	3794.55	2817	
h 0	3796.99	2793	
t 0	3796.99	2793	
i	3798.34	2818	
t 0	3799.71	2768	
t 0	3800.78	2640	
h 0	3800.78	2640	
h 0	3802.54	2743	
t 0	3802.54	2743	
i	3804.74	2821	
t 0	3807.94	2806	
h 0	3807.94	2806	
t 0	3808.85	2821	
t 0	3810.48	2750	
h 0	3810.48	2750	
t 0	3811.82	2777	
i	3814.11	2831	
t 0	3816.08	2736	
i	3816.93	2833	
t 0	3817.71	2772	
h 0	3818.41	2761	
t 0	3818.41	2761	
i	3820.29	2836	
t 0	3820.87	2815	
h 0	3820.87	2815	
i	3821.38	2837	
h 0	3823.32	2813	
t 0	3823.32	2813	
t 0	3823.38	2793	
h 0	3825.11	2817	
t 0	3825.11	2817	
h 0	3826.29	2759	
t 0	3826.29	2759	
t 0	3827.86	2718	
h 0	3827.86	2718	
i	3828.47	2841	
t 0	3829.41	2720	
h 0	3829.41	2720	
t 0	3830.13	2818	
t 0	3831.95	2747	
h 0	3832.13	2780	
t 0	3832.13	2780	
h 0	3834.61	2771	
t 0	3834.61	2771	
h 0	3836.08	2732	
t 0	3836.08	2732	
t 0	3836.26	2837	
i	3839.21	2849	
h 0	3839.68	2675	
t 0	3839.68	2675	
i	3839.69	2850	
t 0	3841.36	2831	
i	3841.48	2852	
i	3842.35	2854	
i	3845.91	2855	
t 0	3846.06	2833	
t 0	3847.37	2761	
i	3848.14	2857	
h 0	3849.55	2787	
t 0	3849.55	2787	
h 0	3850.45	2836	
t 0	3850.45	2836	
i	3850.78	2858	
t 0	3852.01	2806	
i	3855.63	2862	
h 0	3859.21	2841	
t 0	3859.21	2841	
h 0	3861.61	2743	
t 0	3861.61	2743	
h 0	3865.65	2640	
t 0	3865.65	2640	
h 0	3867.49	2750	
t 0	3867.49	2750	
i	3867.58	2870	
t 0	3868.55	2850	
h 0	3868.55	2850	
t 0	3868.68	2815	
t 0	3869.36	2813	
h 0	3869.44	2852	
t 0	3869.44	2852	
t 0	3870.23	2870	
i	3871.68	2873	
t 0	3871.72	2787	
t 0	3872.06	2849	
h 0	3872.06	2849	
t 0	3873.6	2852	
t 0	3873.74	2750	
h 0	3874.42	2855	
t 0	3874.42	2855	
t 0	3875.83	2854	
h 0	3875.83	2854	
h 0	3882.29	2858	
t 0	3882.29	2858	
t 0	3883.19	2857	
h 0	3883.19	2857	
h 0	3884.29	2780	
t 0	3884.29	2780	
t 0	3884.86	2862	
h 0	3884.86	2862	
h 0	3886.22	2817	
t 0	3886.22	2817	
t 0	3887.29	2759	
h 0	3887.29	2759	
t 0	3889.21	2718	
h 0	3889.21	2718	
t 0	3889.53	2862	
t 0	3889.58	2720	
t 0	3892.52	2817	
t 0	3892.9	2771	
t 0	3893.32	2732	
h 0	3893.32	2732	
i	3893.74	2882	
i	3894.94	2885	
i	3896.22	2887	
h 0	3904.33	2675	
t 0	3904.33	2675	
t 0	3904.53	2873	
i	3905.94	2893	
i	3906.71	2895	
h 0	3910.76	2836	
t 0	3910.76	2836	
i	3913.68	2898	
t 0	3914.61	2732	
i	3916.74	2902	
t 0	3919.24	2898	
t 0	3920.67	2841	
h 0	3920.67	2841	
t 0	3920.68	2743	
h 0	3920.68	2743	
t 0	3923.35	2887	
h 0	3923.35	2887	
t 0	3923.99	2857	
i	3924.2	2908	
t 0	3924.25	2841	
t 0	3926.06	2885	
h 0	3926.06	2885	
h 0	3926.25	2850	
t 0	3926.25	2850	
h 0	3927.36	2882	
t 0	3927.36	2882	
t 0	3927.75	2902	
t 0	3930.53	2640	
i	3930.56	2912	
t 0	3931.41	2882	
h 0	3931.46	2855	
t 0	3931.46	2855	
t 0	3934.05	2895	
i	3935.38	2918	
h 0	3936.45	2780	
t 0	3936.45	2780	
i	3937.68	2922	
t 0	3937.77	2849	
h 0	3937.77	2849	
t 0	3937.96	2893	
t 0	3938.63	2759	
i	3939.06	2924	
t 0	3941.5	2743	
t 0	3942.81	2854	
h 0	3942.81	2854	
h 0	3945.32	2858	
t 0	3945.32	2858	
t 0	3948.57	2718	
t 0	3948.97	2924	
i	3949.02	2932	
i	3955.83	2936	
t 0	3957.45	2908	
h 0	3957.45	2908	
t 0	3957.84	2675	
t 0	3960.62	2912	
h 0	3960.62	2912	
t 0	3961.23	2887	
t 0	3963.98	2918	
t 0	3970.74	2922	
t 0	3971.07	2836	
i	3972.4	2944	
i	3977.31	2951	
i	3977.65	2952	
t 0	3980.59	2932	
h 0	3980.59	2932	
h 0	3983.95	2850	
t 0	3983.95	2850	
t 0	3983.97	2936	
h 0	3983.97	2936	
t 0	3985.52	2850	
t 0	3987	2951	
i	3987.02	2960	
t 0	3988.31	2885	
t 0	3988.49	2855	
t 0	3988.62	2780	
i	3991.4	2962	
t 0	3991.66	2944	
i	3993.42	2964	
i	3996.73	2967	
i	4001.31	2970	
t 0	4002.61	2936	
t 0	4004.25	2912	
i	4006.64	2975	
t 0	4007.25	2908	
h 0	4008.34	2858	
t 0	4008.34	2858	
t 0	4009.79	2854	
h 0	4009.79	2854	
t 0	4011.49	2962	
h 0	4013.75	2952	
t 0	4013.75	2952	
i	4015.61	2980	
i	4018.93	2982	
i	4019.5	2983	
h 0	4021.68	2964	
t 0	4021.68	2964	
i	4021.77	2984	
t 0	4022.73	2854	
h 0	4023.27	2960	
t 0	4023.27	2960	
t 0	4024.44	2967	
h 0	4024.44	2967	
t 0	4025.04	2932	
t 0	4025.21	2980	
t 0	4027.11	2960	
t 0	4030.78	2970	
h 0	4030.78	2970	
i	4034.28	2994	
i	4038.56	2998	
i	4038.98	2999	
h 0	4039.06	2975	
t 0	4039.06	2975	
t 0	4045.75	2982	
i	4047.23	3003	
h 0	4049.8	2983	
t 0	4049.8	2983	
i	4052.18	3005	
h 0	4053.83	2984	
t 0	4053.83	2984	
i	4054	3006	
i	4055.22	3009	
i	4056.26	3010	
i	4057.29	3011	
t 0	4058.67	3010	
t 0	4059.24	3005	
t 0	4060.05	3011	
i	4060.12	3013	
t 0	4060.27	2998	
t 0	4060.76	2994	
t 0	4062.44	2984	
t 0	4062.67	2983	
h 0	4065.69	2999	
t 0	4065.69	2999	
i	4066.02	3019	
i	4067.51	3021	
i	4070.06	3024	
t 0	4070.15	2970	
t 0	4070.67	3013	
t 0	4071.36	2858	
t 0	4075.12	3003	
i	4076.26	3030	
h 0	4078.18	2964	
t 0	4078.18	2964	
t 0	4078.79	3009	
i	4079.25	3031	
t 0	4079.86	2967	
h 0	4082.86	3006	
t 0	4082.86	3006	
i	4085.29	3035	
t 0	4085.95	2952	
h 0	4085.95	2952	
i	4086.94	3036	
t 0	4087.46	3019	
t 0	4089.23	3030	
t 0	4095.95	3021	
h 0	4095.95	3021	
i	4100.18	3039	
h 0	4102.57	3024	
t 0	4102.57	3024	
t 0	4102.81	3039	
i	4102.97	3041	
t 0	4103.91	2975	
h 0	4103.91	2975	
t 0	4111.99	3035	
h 0	4111.99	3035	
t 0	4112.71	3031	
h 0	4112.71	3031	
t 0	4113.17	3036	
h 0	4113.17	3036	
i	4119.09	3050	
t 0	4119.12	2999	
h 0	4119.12	2999	
t 0	4122.11	3041	
t 0	4124.4	3050	
t 0	4129.68	2999	
t 0	4131.32	2952	
h 0	4134.69	2964	
t 0	4134.69	2964	
i	4135.22	3058	
i	4137.17	3060	
i	4137.37	3061	
i	4139.48	3062	
t 0	4140.56	3006	
h 0	4140.56	3006	
i	4140.72	3065	
t 0	4140.74	3021	
t 0	4142.67	2975	
t 0	4150.22	3060	
i	4158.26	3077	
i	4160.63	3079	
i	4162.26	3080	
t 0	4162.53	3058	
i	4163.81	3081	
t 0	4164.92	3061	
t 0	4165.4	3035	
h 0	4165.4	3035	
h 0	4165.65	3036	
t 0	4165.65	3036	
t 0	4167.58	3024	
h 0	4167.86	3065	
t 0	4167.86	3065	
i	4168.68	3086	
t 0	4170.43	3062	
h 0	4170.43	3062	
i	4172.83	3089	
t 0	4173.08	3062	
t 0	4179.62	3031	
t 0	4185.37	3036	
t 0	4186.64	3077	
h 0	4186.64	3077	
t 0	4187.78	3079	
t 0	4188.52	3035	
h 0	4189.08	3080	
t 0	4189.08	3080	
t 0	4191.19	2964	
t 0	4193.54	3081	
h 0	4193.54	3081	
i	4195.1	3107	
t 0	4198.27	3006	
t 0	4198.62	3086	
h 0	4200.13	3089	
t 0	4200.13	3089	
i	4201.86	3112	
i	4203.31	3113	
i	4206.33	3117	
i	4208.91	3118	
i	4215.91	3120	
h 0	4222.14	3065	
t 0	4222.14	3065	
i	4223.4	3126	
h 0	4224.86	3107	
t 0	4224.86	3107	
i	4225.5	3129	
t 0	4228.11	3129	
i	4229.6	3131	
h 0	4232.24	3112	
t 0	4232.24	3112	
i	4234.18	3135	
t 0	4236.25	3113	
h 0	4236.29	3118	
t 0	4236.29	3118	
h 0	4237.89	3117	
t 0	4237.89	3117	
t 0	4239.49	3112	
h 0	4242.71	3080	
t 0	4242.71	3080	
t 0	4243.39	3077	
h 0	4243.39	3077	
i	4244.77	3139	
i	4245.49	3140	
t 0	4246.34	3120	
t 0	4248.02	3080	
i	4251.13	3148	
t 0	4253	3081	
h 0	4253	3081	
t 0	4254.72	3089	
h 0	4254.72	3089	
t 0	4257.47	3126	
t 0	4257.49	3131	
h 0	4260.72	3135	
t 0	4260.72	3135	
t 0	4263.33	3140	
i	4265.83	3155	
t 0	4268.27	3089	
i	4270.81	3156	
i	4271.1	3157	
t 0	4274	3155	
h 0	4275.25	3139	
t 0	4275.25	3139	
t 0	4276.42	3065	
h 0	4276.42	3065	
i	4278.33	3161	
t 0	4280.22	3161	
i	4280.63	3163	
t 0	4281.73	3148	
h 0	4281.73	3148	
h 0	4284.4	3107	
t 0	4284.4	3107	
i	4287.62	3171	
i	4288.59	3172	
t 0	4289.3	3139	
t 0	4291.05	3118	
i	4291.59	3173	
i	4291.97	3174	
i	4295.82	3176	
t 0	4298.36	3157	
i	4298.92	3179	
t 0	4300.14	3077	
h 0	4300.14	3077	
t 0	4300.34	3156	
h 0	4300.34	3156	
i	4300.65	3181	
h 0	4301	3117	
t 0	4301	3117	
i	4301.44	3183	
t 0	4310.89	3107	
h 0	4312.38	3163	
t 0	4312.38	3163	
t 0	4312.46	3081	
h 0	4312.46	3081	
t 0	4313.33	3117	
t 0	4313.4	3171	
h 0	4313.4	3171	
h 0	4313.81	3135	
t 0	4313.81	3135	
t 0	4318.1	3181	
t 0	4320.84	3173	
t 0	4321.03	3172	
h 0	4321.03	3172	
i	4321.33	3196	
t 0	4321.82	3174	
h 0	4321.82	3174	
i	4324.21	3198	
i	4324.93	3199	
t 0	4325.5	3176	
t 0	4326.36	3179	
t 0	4327.46	3156	
h 0	4330.7	3065	
t 0	4330.7	3065	
i	4333.18	3205	
t 0	4333.73	3183	
h 0	4333.73	3183	
t 0	4337.66	3172	
t 0	4339.03	3081	
i	4340.32	3208	
h 0	4342.93	3148	
t 0	4342.93	3148	
t 0	4344.44	3065	
i	4345.75	3210	
t 0	4346.67	3210	
i	4348.47	3213	
h 0	4349.58	3196	
t 0	4349.58	3196	
h 0	4355.07	3199	
t 0	4355.07	3199	
t 0	4355.4	3196	
t 0	4355.8	3183	
t 0	4356.05	3198	
t 0	4356.89	3077	
h 0	4356.89	3077	
i	4358.48	3219	
i	4359.9	3220	
h 0	4361.46	3205	
t 0	4361.46	3205	
i	4363.07	3222	
t 0	4363.43	3077	
t 0	4364.97	3171	
h 0	4364.97	3171	
i	4365.21	3223	
h 0	4366.89	3135	
t 0	4366.89	3135	
i	4368.12	3227	
t 0	4368.22	3148	
t 0	4370.37	3205	
i	4371.86	3231	
h 0	4373.04	3208	
t 0	4373.04	3208	
i	4373.23	3233	
t 0	4375.87	3163	
h 0	4375.87	3163	
i	4378	3236	
i	4378.38	3238	
h 0	4381.52	3174	
t 0	4381.52	3174	
h 0	4383.41	3213	
t 0	4383.41	3213	
i	4384.03	3242	
i	4388.39	3247	
i	4388.52	3248	
t 0	4388.89	3219	
h 0	4388.89	3219	
t 0	4390.48	3220	
h 0	4391.94	3222	
t 0	4391.94	3222	
i	4395.72	3253	
t 0	4396.05	3174	
h 0	4396.52	3223	
t 0	4396.52	3222	
t 0	4396.52	3223	
h 0	4397.8	3227	
t 0	4397.8	3227	
i	4398.04	3255	
i	4399.38	3257	
h 0	4399.6	3231	
t 0	4399.6	3231	
i	4401.44	3259	
i	4402.83	3262	
t 0	4403.24	3233	
h 0	4403.24	3233	
t 0	4403.41	3236	
i	4406.29	3265	
i	4407.55	3268	
i	4408.04	3269	
i	4409.06	3271	
i	4409.97	3272	
i	4412.16	3273	
t 0	4413.55	3238	
h 0	4413.55	3238	
h 0	4414.24	3242	
t 0	4414.24	3242	
t 0	4414.47	3265	
h 0	4415.37	3199	
t 0	4415.37	3199	
t 0	4416.53	3171	
h 0	4416.53	3171	
t 0	4417.43	3247	
t 0	4417.63	3163	
t 0	4418.8	3248	
h 0	4418.8	3248	
t 0	4419.97	3135	
h 0	4419.97	3135	
t 0	4420.48	3242	
t 0	4422.42	3171	
h 0	4426.46	3253	
t 0	4426.46	3253	
h 0	4428.36	3257	
t 0	4428.36	3257	
h 0	4430.38	3255	
t 0	4430.38	3255	
t 0	4432.69	3259	
h 0	4432.69	3259	
i	4436.16	3289	
h 0	4436.59	3262	
t 0	4436.59	3262	
i	4437.02	3290	
t 0	4437.34	3268	
h 0	4437.34	3268	
i	4437.68	3291	
t 0	4438.43	3269	
h 0	4438.43	3269	
t 0	4438.48	3208	
t 0	4439.4	3271	
i	4439.97	3293	
t 0	4440.94	3272	
h 0	4440.94	3272	
i	4442.14	3294	
t 0	4442.38	3273	
h 0	4442.38	3273	
i	4443.18	3295	
i	4444.79	3297	
t 0	4444.88	3290	
i	4445.27	3298	
h 0	4449.7	3219	
t 0	4449.7	3219	
i	4450.96	3305	
t 0	4451.83	3233	
t 0	4453.29	3213	
h 0	4453.29	3213	
t 0	4454.4	3295	
t 0	4455.07	3231	
h 0	4455.07	3231	
h 0	4457.15	3227	
t 0	4457.15	3227	
t 0	4457.75	3227	
h 0	4459.13	3223	
t 0	4459.13	3223	
i	4460.45	3314	
i	4462.33	3315	
t 0	4464.82	3291	
h 0	4464.82	3291	
t 0	4465.62	3259	
t 0	4465.84	3289	
h 0	4465.84	3289	
i	4467.03	3317	
h 0	4470.08	3294	
t 0	4470.08	3294	
t 0	4471.5	3291	
t 0	4472.35	3253	
t 0	4473.06	3135	
h 0	4473.06	3135	
h 0	4473.69	3293	
t 0	4473.69	3293	
t 0	4475.01	3298	
h 0	4475.66	3199	
t 0	4475.66	3199	
t 0	4475.74	3317	
i	4476.91	3320	
h 0	4476.93	3297	
t 0	4476.93	3297	
t 0	4478.59	3305	
h 0	4479.38	3248	
t 0	4479.38	3248	
t 0	4479.97	3213	
h 0	4483.9	3238	
t 0	4483.9	3238	
t 0	4486.34	3257	
t 0	4486.41	3294	
t 0	4486.56	3231	
t 0	4489.05	3315	
h 0	4489.05	3315	
t 0	4490.37	3238	
t 0	4492.45	3314	
h 0	4492.45	3314	
i	4494.98	3331	
h 0	4495.05	3255	
t 0	4495.05	3255	
t 0	4496.73	3268	
i	4498.53	3333	
i	4498.81	3334	
t 0	4499.22	3269	
t 0	4502.75	3314	
h 0	4502.81	3273	
t 0	4502.81	3273	
t 0	4502.88	3272	
h 0	4502.88	3272	
i	4503.07	3338	
t 0	4503.89	3289	
i	4504.06	3339	
h 0	4504.13	3262	
t 0	4504.13	3262	
i	4504.81	3341	
h 0	4505.85	3320	
t 0	4505.85	3320	
i	4508.61	3346	
i	4508.69	3347	
t 0	4510.21	3334	
h 0	4510.51	3219	
t 0	4510.51	3219	
i	4510.74	3350	
i	4511.65	3352	
t 0	4511.8	3338	
t 0	4512.16	3135	
t 0	4514.06	3347	
i	4514.22	3355	
i	4515.73	3356	
i	4516.69	3357	
t 0	4517.21	3255	
t 0	4521.16	3248	
t 0	4521.74	3223	
h 0	4521.74	3223	
t 0	4521.97	3331	
i	4522.3	3358	
t 0	4523.71	3350	
i	4526.04	3360	
i	4527.56	3362	
t 0	4528.13	3297	
i	4528.97	3364	
t 0	4529.26	3360	
